word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_;,char_freq_(,char_freq_[,char_freq_!,char_freq_$,char_freq_#,capital_run_length_average,capital_run_length_longest,capital_run_length_total,spam
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553,0,0,5.01,20,55,1
0,0,0.327,0,0.657,0.657,0.327,0.327,0,0,0,0.327,0.327,0,0,0.327,0.327,0,2.287,0,3.257,0,0,0.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0,0,0,0,0.112,0,0,0.165,0,1.501,13,142,1
0,0.367,0,0,0.367,0.367,0.367,0.737,0.367,0.367,0,0.737,0.367,0,0,0.367,1.487,0,3.727,2.607,1.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737,0,0,0,0,0.367,0,0,0,0,0,0,1.196,0.502,0,3.334,62,265,1
0,0,0,0,0.313,0,0,0,0,0,0,0.313,0,0,0,0,0,0.313,0.633,0,0.313,0,0,0,1.273,1.273,0.633,0.313,0.313,0.313,0.313,0.313,0.633,0.313,0.313,0.313,0.953,0,0.313,0.313,0,0,0.633,0.313,0.313,0.633,0,0,0,0.087,0.04,0.087,0,0,1.912,10,164,0
0,0.557,0.557,0,0.557,0,0,0.557,0,0,0,1.117,0,0,0,1.117,0,0.557,1.667,0,2.227,0,0.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557,0,0,0,0,0,0,0,0.491,0.087,0,8.382,88,204,1
1.067,0,0.707,0,1.067,0,0.707,0,0,0.707,0,0.707,0,0,0.357,0.707,0,0,6.007,0,1.417,0,0.357,0.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357,0,0,0,0,0,0,0.388,0.07,0,2.028,15,98,1
0,1.318,0,0,0,0,0,0,0.658,0.658,0,0.218,0,0,0,0,0,0.878,0.658,0,0.878,0,0,0,1.758,0,1.538,0,0,0.438,0,0,0.438,0,0,0,0,0,0.438,0,0,0,0,0,0,0,0,0,0,0.021,0,0.021,0.045,0.092,8.758,160,875,0
0,0.213,0.213,0,0,0,0,0,0.213,2.743,0,0.673,0,0,0.673,0.443,0,1.363,2.053,0,4.113,0,0.443,0.213,0,0,0,0,0,0,0,0,0,0,0,0.213,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.107,0,0.912,0.222,0.021,4.437,134,396,1
0.08,0.08,0.76,0,0.85,1.02,0.25,0.17,0.59,0.08,0.17,0.59,0.17,0,2.21,0.25,0.08,0.93,1.61,0.17,0.42,0,0.85,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.17,0.08,0.08,0.08,0,0,0,0.063,0,0.394,0.114,0.012,7.484,669,1407,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0.88,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0.139,0.139,0,0,0,1.763,9,67,0
0,0,0.545,0,1.105,0,0.175,0,0,0,0,0.175,0.915,0,0.175,0,0.365,0.365,3.145,0,0.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,0,0.421,0,0,1.278,4,66,1
0,0,0,0,0,0,0,0,0,0,0,0,0,9.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.746,8,17,0
0.492,0.282,0.402,0,0.092,0.112,0.022,0.212,0.422,0.752,0.232,0.892,0.542,1.062,0,0.162,0.332,0.022,3.232,0,1.462,0,1.032,0.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0.061,0,0.393,0.87,0.146,5.785,194,3211,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.316,0,0,0,0,0,0,2.316,0,0,0,0,0,0,0,0,0,0.31,0,0,2.469,8,45,0
0,0,0,0,0.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0.154,0,0,3.318,11,136,1
0,0,0,0,0.3,0,0,0,0,0,0,0.3,0.91,0,0,0,0.6,0,1.21,0,0.3,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0.6,0.3,0,0.6,0,0,0,0,0.042,0.042,0.042,0.042,0,1.183,13,168,0
0.174,0.174,0,0,0.524,0,0,0.434,0,0.174,0.174,0.354,0,0,0,0.874,0,0,1.404,0.174,0.874,0,0,0.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.254,0.725,0,2.746,37,619,1
0,0,0,0,0,0,0,0,0,0.718,0,0.718,0,0,0,0,0,0,4.368,0,0,0,0,0,1.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0,1.478,9,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0,0,4.385,0,0.585,0,0,0,0,0,0,0,0.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585,0,0,0,0.06,0.172,0,0,0,0,1.127,3,57,0
0.163,0.253,1.063,0,0.343,0.613,0.523,0.163,0.613,0.793,0.253,1.243,0.163,0,0.613,0.613,0.073,1.423,2.493,0.163,1.153,0,0.883,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0,0,0,0,0.073,0,0,0,0,0.059,0,0.205,0.178,0.006,6.808,579,1325,1
0.246,0,0.496,0,0.246,0,0,0,0,0,0,0.496,0,0,0,0,0,0.746,6.276,0,0.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0.246,0,0,0.044,0,0,0,0,0,0.996,1,40,0
0,0,0,0,0,0,0,0,0,1.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.366,1.366,0,2.736,0,0,0,0,0,0,0,1.366,0,0,1.366,0,0,0,0,0,0,0,0,0,0,0.481,0,0,0,0,3.484,14,83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.326,4.156,4.156,4.156,4.156,4.156,4.156,4.156,0,4.156,4.156,4.156,0,0,0,4.156,0,0,0,0,0,0,0,0,0,1.138,0,0,0,0,3.329,9,28,0
0,0,0.331,0,0.081,0,0,0.161,0,0,0,1.001,0.081,0,0,0,0.251,0,0.161,0,0,0,0,0,2.681,0,0,0,0,0,0,0,0.081,0,0,0.081,0.081,0,0,0,0,0.251,0,0,0.161,0,0,0,0.135,0.09,0,0,0,0,2.433,24,557,0
0,0.526,0.526,0,0.526,0,0,0,0,0,0,0.526,0,0,0,0.526,0,1.056,1.596,0,1.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0.873,0,0,3.396,59,185,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.007,1,5,0
0,0,1.061,0,0.521,0,0,0,0,0,0,0,0,0,0,0,0,0,3.211,0.521,1.061,8.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0.079,1.142,11.057,62,327,1
0,0,0,0,0.776,0,0,0,0.776,0.776,0,0.776,0,0,0,0.776,0,0,1.556,0,0,0,0,0,0.776,0.776,0,1.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0.132,0,2.616,9,74,0
0,0,0,0,0.539,0,0,0,0,1.629,0.539,0.539,0.539,0,0,0,0,0,2.179,0,1.089,0,0,0,1.089,0.539,0,0,0,0,0,0,0,0,0.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0.089,0,0,0,1.968,16,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382,0,0,1.324,4,15,0
0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,2.71,0,1.36,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,1.89,5,52,0
0,0,1.291,0,0,1.291,0,0,0,0,0,0,0,0,0,2.591,0,0,1.291,0,1.291,1.291,2.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,1.099,0,0.44,3.572,36,125,1
0.376,0.186,0.186,0,0.376,0,0,0.186,0,0.186,0,0.556,0,0,0,0,0,0,0.926,0,0,0,0,0,0,0,0.556,0,0,0,0,0,0,0,0,0,0.556,0,0.186,0,0,0.376,0,0,0.746,1.486,0,0,0.122,0.296,0.035,0.035,0.035,0,3.461,27,390,0
0,0,0,0,0,0,0,0,0,0,0,0.548,0,0,0,0,0,0,0,0,0.548,0,0,0,0.548,0,0,0,0.548,0,0,0,0,0,0,0,0.548,0,0,0,0,0.548,0,0,0,0,0,0,0,0.248,0,0,0,0,1.599,8,172,0
0.009,0.009,0.129,0,0.129,0.009,0,0,0.009,0.129,0.029,0.449,0.029,0.069,0,0.109,0.529,0.069,0.069,0,0.029,0,0.009,0,0,0,0,0,0.009,0,0,0,1.569,0,0,0.109,0.859,0,0,0.029,0,0.029,0.029,0.009,0.009,0.229,0,0.149,0.007,0.11,0,0.001,0,0.009,2.105,58,3027,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.512,4.752,4.752,4.752,4.752,4.752,4.752,4.752,0,4.752,4.752,4.752,0,0,0,4.752,0,0,0,0,0,0,0,0,0,1.249,0,0,0,0,3.325,7,26,0
0,0,0.605,0,0,0.605,0,0,0.605,0,0,1.805,0,0,0,0.305,0,0,2.705,0,1.205,0,0,0.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0.052,0.194,0.146,0,1.937,34,204,1
0,1.512,0,0,0.752,0,0,0,0,0.752,0,0,0,0,0,0,0,0,0,0,0.752,0,0,0,0.752,0.752,1.512,0,0,0,0,0.752,0,0.752,0,0,1.512,0,0.752,0,0,0.752,0.752,0,0.752,0,0,0,0.113,0.357,0.113,0.479,0,0,1.948,18,86,0
0,0,0.982,0,0.232,0,0,0,0.232,0.482,0,0.482,0,0,0.232,0.232,0,0,0.232,0,0.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0,0,0,5.547,205,396,1
0,0,0,0,0,0,0,0,0,0,0,0.544,0.544,0,0,0,0,0,1.094,0,0,0,0,0,0.544,0.544,0.544,0.544,0,0,0,0,0,0,0,0.544,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0.312,0,0,0,0,1.404,12,79,0
0,0,0.104,0,0.204,0.104,0,0,0,0,0,2.044,0.204,0.104,0,0,0.814,0,0,0,0,0,0.204,0,2.754,0,0,0,0,0,0,0,0,0,0,0.304,0.304,0,0,0,0,0,0,0,0,0,0,0,0.034,0.095,0,0,0,0,2.165,29,577,0
0,0,1.298,0,0,0,0,0,0,0,0,1.298,0,0,0,0,0,0,1.298,0,5.198,0,0,1.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0,4.238,29,59,1
0.737,0.367,0.737,0,0,0.737,0.737,1.107,0.367,0.367,0,0.367,0,0,0,1.107,0.367,0.367,2.207,2.207,2.207,0,1.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,0.507,0.34,0,3.266,34,180,1
0,0.815,1.475,0,1.305,0,0.985,0.985,0.325,1.795,0,0.815,0,0,0.325,0.495,0.655,0,0.985,0.165,1.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,0,0,0.165,0,0,0,0,0,0,0,0,0,0.252,0,0.184,0.679,0,2.927,116,643,1
3.939,0,0,0,0,0,0,0,0,0,0,2.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.799,5,36,0
0,0,0,0,0.325,0.325,0,0,0,0,0,0.325,0,0,0,0,0,0,1.305,0,0.985,0,0,0,0,0,0,0,0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655,0,0,0,0,0,0.262,0,0,0,0,1.305,7,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0
0.508,0,0,0,0.168,0.168,0,0,0.338,0.168,0,2.068,0,0,0,0.168,0,0,2.238,0,1.028,0,0,0,0.338,0.688,0.168,0,0,0,0,0,0,0,0,0,0.338,0,0,0,0,0,0.168,0.338,0,0,0,0,0.464,0.246,0,0,0,0.06,2.924,47,318,0
0.399,0.259,0.929,0,0,0.799,0,0.799,0.799,1.199,0,0.799,0.399,0,1.459,0,0.259,2.259,2.399,0.529,1.059,0,0.799,0.929,0,0,0,0,0,0,0,0,0,0,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592,0.216,0.038,11.462,525,1112,1
0,0,0,0,0,0,0,0,0,0,0,1.576,0,0,0,0,0,0,0,0,1.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.576,0,0,0,0.283,0,0.283,0,0,1.072,2,12,0
0,0,0,0,0.918,0,0.298,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0.608,0,0.608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0,0,0.09,0.32,0,2.072,48,277,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008,1,3,0
0,0.213,0,0,0.653,0.213,0,0.433,0.433,0.883,0,0,0.213,0.213,0,1.323,0,0,0.883,0,0.433,0,0,0.213,3.333,3.553,0.653,0.213,0.213,0.213,0.213,0.213,0,0.213,0.213,0.213,1.103,0,0,0.213,0,0,0.213,0,0.213,0,0,0,0.141,0.365,0.104,0.365,0.216,0,3.418,38,407,0
0,1.192,0,0,0,0,0,0,0,0,0,0,0,0,0,1.192,0,0,1.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405,0,0,9.787,43,138,1
0,0,0,0,1.556,0,0,0,0,0,0,0,0,0,0,0,0,0,3.116,0,0,0,0,0,3.116,1.556,1.556,1.556,1.556,1.556,1.556,1.556,0,1.556,1.556,1.556,0,0,0,1.556,0,0,0,1.556,0,0,0,0,0,0.526,0,0,0,0,2.529,9,36,0
0,0.188,0,0,0,0,0,0,0,0,0,0.188,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,0,0,0,0,0,0,2.858,0,0,0.378,0.188,0,0,0,0,0,0,0,0,0,0.188,0.188,0,0.199,0,0,0,0,2.215,9,203,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.225,0,1.405,0,0,0,1.405,0,1.405,2.815,0,0,0,0,1.405,0,1.405,0,0,0,0,0,0,0,0,0,0,0,0,2.815,0,0.463,0,0.234,0,0,2.658,18,72,0
0.189,0,0,0,0,0,0,0,0,0.589,0,0.189,0.189,0,0,0,0,0.189,0.589,0,0.189,0,0.189,0,0,0,0,0,0,0,0,0,0,0,0,0.589,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0.094,0,0,0.03,0,1.41,7,120,0
0,4.164,0,0,0,0,0,0,0,0,0,4.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.164,0,0,0,0,0,0,0.713,0,0,2.094,6,25,0
0,0,0.556,0,0,0,0,0,0,1.116,0,0.556,0,0,0,0,0,0,1.116,0,1.116,0,0,0,0.556,0.556,0,1.116,0,0,0,0,0,0,0,0.556,0,0,0,0,0,0,0,0,1.116,0,0,0,0,0.307,0,0,0,0,2.482,9,90,0
0,0,0,0,0,0,0,0,0,0,0,0,1.082,0,0,0,0,0,2.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.082,0,0,0,3.262,0,0,0,0,3.262,0,0,0,0,0,0,0,0,3.068,11,47,0
0,0,0.351,0,0.351,0,0,0,0,0,0,0.351,0,0,0,0,0,0,0,0,0,0,0,0,6.241,5.501,0,0,0,0,0,0,0,0,0,0,1.461,0,0,0,0,0,0,0,0,0,0,0,0.27,0.758,0.13,0,0,0,3.713,15,263,0
0,0,1.302,0,0,0,0,0,0,0,0,1.302,0,0,0,0,0,0,1.302,0,5.252,0,0,1.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,4.81,21,49,1
0,0,0,0,0,0,0,0,0,0,0,3.516,0,0,0,0,0,0,0,0,2.346,0,0,0,0,1.166,0,0,0,1.166,0,0,0,0,0,0,0,0,1.166,0,0,2.346,0,0,0,0,0,0,0,0,0,0,0,0,1.996,10,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815,0,0,2.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815,0,0,0,0,0.815,0,0,0.815,0.815,0,0,0,0,0,0,0,0,1.689,5,67,0
0,14.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.793,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595,0,0,0,0,0,0,0,0.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0,0.097,0.715,0,4.507,40,182,1
0,0,0.592,0,0,0.592,0,0,0.592,0,0,1.812,0,0,0,0.292,0,0,2.732,0,1.202,0,0,0.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0.039,0.183,0.135,0,2.033,27,192,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.339,0,0,0,0,0,0,0,0,0,0,0,0.314,0.62,0,1.538,0,0,5.509,26,70,1
0,0,0,0,0,0,0,0,0,0,0,0.716,0,0,0,0,0,0,1.446,0,2.176,0,0,0,1.446,0.716,1.446,0.716,0.716,0.716,0.716,0.716,0,0.716,0.716,0.716,0.716,0,0.716,0.716,0,0,0.716,0,0.716,0,0,0,0,0.363,0,0,0,0,1.893,10,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.517,4.757,4.757,4.757,4.757,4.757,4.757,4.757,0,4.757,4.757,4.757,0,0,0,4.757,0,0,0,0,0,0,0,0,0,1.254,0,0,0,0,3.33,10,29,0
0,0,0,0,0.548,0,0,0,0,0,0,0.548,0,0,0,0,0,0,0.548,0,0.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098,0,0.548,0,0,0,0,0,0,0,0,1.008,1,26,0
0,0.501,0,0,1.251,0,0,0.251,0,0.751,0.251,0.751,0,0,0,0.251,0,0,2.011,0,1.761,0,0,0,0,0,0,0,0,0,0,0,1.251,0,0,0,0,0.251,0,0,0,0,0,0.251,0.251,0,0,0,0,0.223,0.096,0.032,0,0,5.501,114,616,1
0.378,0,1.898,0,1.138,0,0,0,0.378,0.378,0,0,0,0,0,0,0,0,0.378,0.758,0,0,0,0,0.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006,0.057,0,588.998,1176,1177,1
0.873,0,0.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,0,0,0,1.347,4,40,0
0,0,0,0,0,0,0,0,0.273,0,0,0.823,0.273,0,0,0,1.643,0,1.363,0,0.543,0,0,0,0.273,0,0,0,0,0,0,0,0,0,0,0.543,0.273,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0.048,0,0,1.468,8,86,0
0.319,0,0,0,0.319,0,0,0,0,0,0,0.319,0,0,0,0,0,0,0.959,0,2.559,0,0,0,0,0,0.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0,0.057,0,0,1.067,3,47,0
0.164,0,0.674,0,0.334,0.164,0.334,0.844,0.164,0.504,0.334,1.514,0,0,0,0,1.684,0.334,2.184,1.684,3.694,0,0,0.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,0,0,0,0,0,0,0,0,0,0.194,0,1.198,0.058,0,5.571,103,659,1
0.289,0,0.289,0,0.289,0,0,0,0,0,0,0,0.289,0,0,0,0.289,0,0,0,1.749,0,0,0,2.629,0,0,0,0,0,0,0,0,0,0,0.579,0,0,0,0,0,0,0,0.579,0,0,0,0,0,0.107,0,0.071,0,0,2.846,60,242,0
0,0.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068,0,0,0,0,0,2.068,1.378,1.378,0.688,0.688,0.688,0.688,0.688,0,0.688,0.688,0.688,0.688,0,0,0.688,0,0,0.688,0,0.688,0.688,0,0,0,0.224,0.116,0.224,0,0.116,2.762,29,161,0
0,0.587,0.587,0,0,0,0,0.587,0.587,7.557,0.587,1.167,0,0,0,0,0.587,0,4.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0,0.199,0,0.103,1.533,14,62,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.031,0.028,0.031,0.031,0.031,3.491,5,5907,0
0,2.662,0,0,2.002,0,0,0.662,0,0,0,2.002,1.332,0,0.662,0,0,6.662,3.332,0,1.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0,0,2.135,7,33,1
0,0,0.156,0,0.626,0,0.316,0,1.096,0,0,0,0.466,0,0,0.156,0.156,1.406,2.196,0,1.096,0,0.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,0.384,4.023,0,3.284,26,262,1
0,0,0,0,0,0,4.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.802,9,19,1
0.897,0,0.897,0,0.897,0,0.897,0,0,0,0,0,0,0,0,0,0,0,5.447,0,0,2.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,2.14,0.609,0.456,10.122,52,160,1
0,0,0,0,4.159,0,0,0,0,0,0,4.159,0,0,0,0,0,0,4.159,0,0,0,0,0,0,0,0,0,0,0,0,0,4.159,0,0,0,0,0,0,0,0,4.159,0,0,0,0,0,0,0,0.688,0,0.688,0,0,1.299,4,13,0
0.736,0,0,0,0.736,0,0.736,0,0.736,0,0,0,0,0,0,0,0,0,0,0,1.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736,0,0,0,0,0,0,0,0,0,0,0,0.463,0.229,0,1.842,10,70,1
0,0,0,0,0,0,0,0,0,0,0,2.01,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0.26,0,1.592,5,43,0
0,0.171,1.091,0,0.721,0.721,0.721,0.081,0.821,0.261,0.261,0.631,0.261,0,1.461,0.081,0,1.191,1.371,0.171,0.631,0,0.541,0.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0,0.081,0.081,0,0,0,0.085,0,0.421,0.125,0.004,8.436,692,1474,1
0.449,0.679,0.679,0,1.919,0,0.559,0.449,0,0.449,0.219,1.809,0,0,0.789,0.219,0.109,1.809,2.379,0,1.359,0,0.109,0.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0,0,0,0,0.109,0,0,0.018,0.056,0,0.573,0.133,0.018,3.154,94,385,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.002,1,5,0
0,0,0,0,0.639,0,0,0,1.279,0,0,0.639,0,0,0,0,0,0,0,0,1.279,0,0,0,0,0,1.279,0,0,0,0,0,0,0,0,0,0.639,0,0,0,0,0,0,0,0.639,0,0,0,0,0,0,0.196,0,0,2.349,13,94,0
0,0,0,0,0,0,0,0,0,0,0,0,1.096,0,0,0,0,0,2.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096,0,0,0,0,0,0,0,0,3.31,50,79,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.671,3,12,0
0,0,0,0,0.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615,0,0,0,0,0,0,0,1.855,0,0,0,0,0,0,0,0,0,0.615,0,0,0,0,0,0,0,0.615,0,0,0,0.201,0.103,0,0.103,0,0,1.317,6,65,0
